AllTrace
Swept SA
A.27.05,N9030B
550 B1X B1Y B25 B40 DP2 DP4 EP1 FS1 FS2 FSA LFE MPB NF2 NUL P50 PFR RTL RTS RT1 ESC FT1 RCL ,01
Segment,0
Number of Points,1001
Sweep Time,0.0024
Start Frequency,100000
Stop Frequency,1000000
Average Count,0
Average Type,LogPower(Video)
RBW,1000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,1000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Narrow
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,DC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Maxhold,Maxhold,Maxhold,Maxhold,Maxhold,Maxhold
Detector,Peak,Peak,Peak,Peak,Peak,Peak
Trace Math,Off,Off,Off,Off,Off,Off
Trace Math Oper1,Trace5,Trace6,Trace1,Trace2,Trace3,Trace4
Trace Math Oper2,Trace6,Trace1,Trace2,Trace3,Trace4,Trace5
Trace Math Offset,0,0,0,0,0,0
Normalize,Off
Trace Name,Trace1,Trace2,Trace3,Trace4,Trace5,Trace6
X Axis Units,Hz
Y Axis Units,dBuV
DATA
100000,99.9170553137459,99.9163205076851,99.9412843634286,-893.01029995664,-893.01029995664,-893.01029995664
100900,99.8997272622933,99.8857635629525,99.9151372087349,-893.01029995664,-893.01029995664,-893.01029995664
101800,99.8890138958993,99.8963629101815,99.8963395451607,-893.01029995664,-893.01029995664,-893.01029995664
102700,99.8944686470284,99.8952039299264,99.8981197891488,-893.01029995664,-893.01029995664,-893.01029995664
103600,99.8448034068551,99.8719959994759,99.8940206309762,-893.01029995664,-893.01029995664,-893.01029995664
104500,99.8825958235421,99.8767164213814,99.8928611738839,-893.01029995664,-893.01029995664,-893.01029995664
105400,99.8821711725106,99.8777618593087,99.8872924035897,-893.01029995664,-893.01029995664,-893.01029995664
106300,99.8714578061165,99.8567593007149,99.8831932454171,-893.01029995664,-893.01029995664,-893.01029995664
107200,99.8541297546639,99.8666238418831,99.8688048950448,-893.01029995664,-893.01029995664,-893.01029995664
108100,99.8478257014718,99.7588984324898,99.8874890162911,-893.01029995664,-893.01029995664,-893.01029995664
109000,99.8569554365792,99.8407868422188,99.8885344542183,-893.01029995664,-893.01029995664,-893.01029995664
109900,99.8660851716866,99.8594709634652,99.8837000131478,-893.01029995664,-893.01029995664,-893.01029995664
110800,99.8031915150704,99.8649261914315,99.8685768567147,-893.01029995664,-893.01029995664,-893.01029995664
111700,99.8681760475411,99.8446584388985,99.8850560829415,-893.01029995664,-893.01029995664,-893.01029995664
112600,99.8648121722664,99.8265955813851,99.862583435389,-893.01029995664,-893.01029995664,-893.01029995664
113500,99.8673272223153,99.8592429251351,99.8922915548958,-893.01029995664,-893.01029995664,-893.01029995664
114400,99.8713123613228,99.8654329591622,99.8830478006234,-893.01029995664,-893.01029995664,-893.01029995664
115300,99.8628038899483,99.8650087849679,99.8752741353097,-893.01029995664,-893.01029995664,-893.01029995664
116200,99.8719336250557,99.8491503456368,99.8873435714974,-893.01029995664,-893.01029995664,-893.01029995664
117100,99.8773888530221,99.864159959742,99.8795699061837,-893.01029995664,-893.01029995664,-893.01029995664
118000,99.8725544119515,99.8732896948494,99.8960486555733,-893.01029995664,-893.01029995664,-893.01029995664
118900,99.8794792520394,99.8574312555184,99.8941543924202,-893.01029995664,-893.01029995664,-893.01029995664
119800,99.8797898839058,99.8621516774239,99.9032841275277,-893.01029995664,-893.01029995664,-893.01029995664
120700,99.8845103058114,99.8889196190133,99.8881609710946,-893.01029995664,-893.01029995664,-893.01029995664
121600,99.887760161921,99.8929047580208,99.9141945834603,-893.01029995664,-893.01029995664,-893.01029995664
122500,99.8917453009285,99.9064442831673,99.9152400213875,-893.01029995664,-893.01029995664,-893.01029995664
123400,99.9104294221749,99.9096946161141,99.9442128579964,-893.01029995664,-893.01029995664,-893.01029995664
124300,99.9180890683236,99.9019204739632,99.9401136998238,-893.01029995664,-893.01029995664,-893.01029995664
125200,99.9220746841683,99.7155574646248,99.9308699455514,-893.01029995664,-893.01029995664,-893.01029995664
126100,99.9194451381173,99.8136144687142,99.9150119830575,-893.01029995664,-893.01029995664,-893.01029995664
127000,99.9116714728035,99.9102013838448,99.9153226149239,-893.01029995664,-893.01029995664,-893.01029995664
127900,99.9090424035897,99.8546567415108,99.9244523500313,-893.01029995664,-893.01029995664,-893.01029995664
128800,99.922581451899,99.891714352137,99.9137385068001,-893.01029995664,-893.01029995664,-893.01029995664
129700,99.9074582954659,99.8942294021859,99.9816632171883,-893.01029995664,-893.01029995664,-893.01029995664
130600,99.9099738223519,99.8989498240914,99.9871184451546,-893.01029995664,-893.01029995664,-893.01029995664
131500,99.9014648741402,99.8926457708993,99.9146699255623,-893.01029995664,-893.01029995664,-893.01029995664
132400,99.9025103120675,99.8848721055855,99.9113060502877,-893.01029995664,-893.01029995664,-893.01029995664
133300,99.9042905560555,99.894001840693,99.9086765042367,-893.01029995664,-893.01029995664,-893.01029995664
134200,99.8899026825203,99.8972516968026,99.9009028389229,-893.01029995664,-893.01029995664,-893.01029995664
135100,99.8990324176278,99.884333435389,99.9092977679696,-893.01029995664,-893.01029995664,-893.01029995664
136000,99.9640169500985,99.8890533804574,99.9147525190987,-893.01029995664,-893.01029995664,-893.01029995664
136900,99.9562432847847,99.8937738023629,99.8966896615853,-893.01029995664,-893.01029995664,-893.01029995664
137800,99.8867349431099,99.8757109448494,99.9102291867318,-893.01029995664,-893.01029995664,-893.01029995664
138700,99.892924977137,99.8855754860177,99.9076001175179,-893.01029995664,-893.01029995664,-893.01029995664
139600,99.9233679027047,99.8954400271859,99.9123200625863,-893.01029995664,-893.01029995664,-893.01029995664
140500,99.9031001501717,99.8979555540719,99.8957268171944,-893.01029995664,-893.01029995664,-893.01029995664
141400,99.9026754991402,99.8571094171395,99.9122060434212,-893.01029995664,-893.01029995664,-893.01029995664
142300,99.8956366398873,99.8941670277657,99.9183960774483,-893.01029995664,-893.01029995664,-893.01029995664
143200,99.9069712700142,99.9018266739144,99.917236620356,-893.01029995664,-893.01029995664,-893.01029995664
144100,99.8962579036202,99.905811812922,99.919752147242,-893.01029995664,-893.01029995664,-893.01029995664
145000,99.9053876387276,99.898772953669,99.9230024801888,-893.01029995664,-893.01029995664,-893.01029995664
145900,99.9123124788155,99.9115771959176,99.9130234430184,-893.01029995664,-893.01029995664,-893.01029995664
146800,99.9199721249642,99.9185025128426,99.9236232670846,-893.01029995664,-893.01029995664,-893.01029995664
147700,99.9048489685311,99.9166082496895,99.9334878082528,-893.01029995664,-893.01029995664,-893.01029995664
148600,99.925737984797,99.9066292125191,99.9337984401192,-893.01029995664,-893.01029995664,-893.01029995664
149500,99.927518228785,99.8959158461251,99.9311693709054,-893.01029995664,-893.01029995664,-893.01029995664
150400,99.9322381738533,99.9270935777535,99.934419227015,-893.01029995664,-893.01029995664,-893.01029995664
151300,99.9435728039803,99.9163802113595,99.94134454394,-893.01029995664,-893.01029995664,-893.01029995664
152200,99.920365350367,99.9174256492867,99.9306307007088,-893.01029995664,-893.01029995664,-893.01029995664
153100,99.9155313861336,99.9162661921944,99.9309413325753,-893.01029995664,-893.01029995664,-893.01029995664
154000,99.9077572439827,99.8879141424813,99.9231676672616,-893.01029995664,-893.01029995664,-893.01029995664
154900,99.9014536676278,99.9029232797493,99.9198033151497,-893.01029995664,-893.01029995664,-893.01029995664
155800,99.9069084187569,99.8951496144356,99.9105595608773,-893.01029995664,-893.01029995664,-893.01029995664
156700,99.8954602463021,99.8667975647225,99.9145446998848,-893.01029995664,-893.01029995664,-893.01029995664
157600,99.893565983149,99.8435901111092,99.911915630671,-893.01029995664,-893.01029995664,-893.01029995664
158500,99.8960810331978,99.8931413321175,99.904876771418,-893.01029995664,-893.01029995664,-893.01029995664
159400,99.8949215761055,99.893451963984,99.9088619104256,-893.01029995664,-893.01029995664,-893.01029995664
160300,99.8967022969307,99.8856778218331,99.9069676472725,-893.01029995664,-893.01029995664,-893.01029995664
161200,99.8903982437386,99.8852536476387,99.9013984001412,-893.01029995664,-893.01029995664,-893.01029995664
162100,99.8840941905465,99.8855642795052,99.8965644359078,-893.01029995664,-893.01029995664,-893.01029995664
163000,99.8858744345345,99.8895494185128,99.9034892759957,-893.01029995664,-893.01029995664,-893.01029995664
163900,99.8758958742012,99.876630680262,99.8832215234627,-893.01029995664,-893.01029995664,-893.01029995664
164800,99.8842908032479,99.8784114010872,99.89749585467,-893.01029995664,-893.01029995664,-893.01029995664
165700,99.8853362411751,99.8772519439949,99.886782488276,-893.01029995664,-893.01029995664,-893.01029995664
166600,99.879032187983,99.8635983996834,99.8907676272835,-893.01029995664,-893.01029995664,-893.01029995664
167500,99.881547714869,99.9440171972909,99.8925478712716,-893.01029995664,-893.01029995664,-893.01029995664
168400,99.878918168818,99.8781833627572,99.8950633981576,-893.01029995664,-893.01029995664,-893.01029995664
169300,99.8821685017647,99.8806988896432,99.8880245389046,-893.01029995664,-893.01029995664,-893.01029995664
170200,99.8810090446725,99.874394836451,99.8912748718514,-893.01029995664,-893.01029995664,-893.01029995664
171100,99.8666211711373,99.8702956782784,99.8886453258004,-893.01029995664,-893.01029995664,-893.01029995664
172000,99.8808950255074,99.8698710272469,99.8911608526864,-893.01029995664,-893.01029995664,-893.01029995664
172900,99.8812056573739,99.8775311502328,99.8606039079537,-893.01029995664,-893.01029995664,-893.01029995664
173800,99.8719619031014,99.856528591639,99.8410709614815,-893.01029995664,-893.01029995664,-893.01029995664
174700,99.8832965332284,99.8730073410287,99.8950319725289,-893.01029995664,-893.01029995664,-893.01029995664
175600,99.8747880618538,99.8814022700753,99.8901980082955,-893.01029995664,-893.01029995664,-893.01029995664
176500,99.8765683058419,99.8765683058419,99.8949179533639,-893.01029995664,-893.01029995664,-893.01029995664
